Title,Link,Sentiment
Rupee hits new record lows: Key factors for INR depreciation; more weakness likely?,https://www.businesstoday.in/latest/economy/story/rupee-hits-new-record-lows-key-factors-for-inr-depreciation-more-weakness-likely-504978-2025-12-04,Positive
"Russian President Putin’s visit seen to boost bilateral trade, investment opportunities",https://www.businesstoday.in/latest/economy/story/russian-president-putins-visit-seen-to-boost-bilateral-trade-investment-opportunities-504970-2025-12-04,Neutral
"Fitch raises India’s FY26 GDP growth forecast to 7.4% on increased consumer spending, GST reforms",https://www.businesstoday.in/latest/economy/story/fitch-raises-indias-fy26-gdp-growth-forecast-to-7-4-percent-on-increased-consumer-spending-gst-reforms-504966-2025-12-04,Neutral
"Rupee in a free fall, slips for seventh straight session; what's next?",https://www.businesstoday.in/latest/economy/story/rupee-in-a-free-fall-slips-for-seventh-straight-session-whats-next-504912-2025-12-04,Positive
"Rupee breaches 90 mark, INR most depreciated but among least volatile currencies, says SBI report",https://www.businesstoday.in/latest/economy/story/rupee-breaches-90-mark-inr-most-depreciated-but-among-least-volatile-currencies-says-sbi-report-504883-2025-12-03,Positive
"‘More demand for USD, limited INR use cases’: Expert explains why rupee has slid to 90 against dollar",https://www.businesstoday.in/latest/economy/story/more-demand-for-usd-limited-inr-use-cases-expert-explains-why-rupee-has-slid-to-90-against-dollar-504863-2025-12-03,Positive
Rupee crashes past 90 per dollar: What’s fueling the slide amid strong growth and low inflation,https://www.businesstoday.in/latest/economy/story/rupee-crashes-past-90-per-dollar-whats-fueling-the-slide-amid-strong-growth-and-low-inflation-504858-2025-12-03,Positive
"Rupee slide no worry, will recover next year, says CEA Nageswaran after it breached the 90-per-dollar mark",https://www.businesstoday.in/latest/economy/story/rupee-slide-no-worry-will-recover-next-year-says-cea-nageswaran-says-cea-nageswaran-504814-2025-12-03,Neutral
"Rupee breaches 90 mark for first time, falls for sixth straight session",https://www.businesstoday.in/latest/economy/story/rupee-breaches-90-mark-for-first-time-falls-for-sixth-straight-session-504716-2025-12-03,Positive
RBI MPC faces tough call on rate cut decision,https://www.businesstoday.in/latest/economy/story/rbi-mpc-faces-tough-call-on-rate-cut-decision-504666-2025-12-02,Negative
"Rupee hits record low, falls for fifth day; more pain ahead?",https://www.businesstoday.in/latest/economy/story/rupee-hits-record-low-slips-28-paise-against-us-dollar-504546-2025-12-02,Positive
‘How long will the govt hoodwink me’: Vijay Mallya says there’s a mismatch in how much he owes and how much was recovered,https://www.businesstoday.in/latest/economy/story/how-long-will-the-govt-hoodwink-me-vijay-mallya-says-theres-a-mismatch-in-how-much-he-owes-and-how-much-was-recovered-504523-2025-12-02,Positive
GST reforms: Average GST liability rate is expected to fall to 4-6% under new structure,https://www.businesstoday.in/latest/economy/story/gst-reforms-average-gst-liability-rate-is-expected-to-fall-to-4-6-under-new-structure-504497-2025-12-01,Negative
Festival-heavy October pushes industrial growth to 13-month low of 0.4%,https://www.businesstoday.in/latest/economy/story/festival-heavy-october-pushes-industrial-growth-to-13-month-low-of-04-504492-2025-12-01,Neutral
"GST collections flat for November, but data point to consumption boost",https://www.businesstoday.in/latest/economy/story/gst-collections-flat-for-november-but-data-point-to-consumption-boost-504481-2025-12-01,Negative
Q2 GDP at 8.2%: Deepak Shenoy breaks down India’s strengths and hidden weak spots,https://www.businesstoday.in/latest/economy/story/q2-gdp-at-82-deepak-shenoy-breaks-down-indias-strengths-and-hidden-weak-spots-504449-2025-12-01,Negative
Gross GST collection up 0.7% to Rs 1.70 lakh crore in November,https://www.businesstoday.in/latest/economy/story/gross-gst-collection-up-0-7-percent-to-rs-1-70-lakh-crore-in-november-504447-2025-12-01,Neutral
"'I've tried to dissuade him, but unsuccessfully': Elon Musk on Donald Trump's tariff policy",https://www.businesstoday.in/india/story/ive-tried-to-dissuade-him-but-unsuccessfully-elon-musk-on-donald-trumps-tariff-policy-504380-2025-12-01,Neutral
"Rupee hits record low, approaches 90 per dollar mark; what's next?",https://www.businesstoday.in/latest/economy/story/rupee-hits-record-low-in-early-deals-approaches-90-per-dollar-mark-504376-2025-12-01,Neutral
Putin’s India visit: Mega business forum to be held in New Delhi on Dec 4 & 5,https://www.businesstoday.in/latest/economy/story/putins-india-visit-mega-business-forum-to-be-held-in-new-delhi-on-dec-4-5-504372-2025-12-01,Positive
"MPC meeting: RBI could cut repo rate by 25 bps in December meeting, say economists",https://www.businesstoday.in/latest/economy/story/mpc-meeting-rbi-could-cut-repo-rate-by-25-bps-in-december-meeting-say-economists-504358-2025-12-01,Neutral
"Delhi, Mumbai airport passengers may face massive user fee hike; here’s what’s happening",https://www.businesstoday.in/latest/economy/story/delhi-mumbai-airport-passengers-may-face-massive-user-fee-hike-heres-whats-happening-504345-2025-12-01,Neutral
'Subtle Dutch disease': Ex-CEA explains how high govt wages and services boom held back manufacturing,https://www.businesstoday.in/latest/economy/story/a-subtle-dutch-disease-ex-cea-says-govt-wages-and-services-boom-held-back-manufacturing-504298-2025-11-30,Negative
"RBI consolidates 9,000 circulars into 244 Master Directions for enhanced ease of doing business. Details here",https://www.businesstoday.in/latest/economy/story/rbi-consolidates-9000-circulars-into-244-master-directions-for-enhanced-ease-of-doing-business-details-here-504215-2025-11-28,Neutral
"India’s Q2 GDP surges 8.2%; full-year growth to stay above 7%, says CEA",https://www.businesstoday.in/latest/economy/story/indias-q2-gdp-surges-82-full-year-growth-to-stay-above-7-says-cea-504214-2025-11-28,Neutral
"With Q2 GDP growth at higher than expected 8.2%, FY26 growth seen at over 7%",https://www.businesstoday.in/latest/economy/story/with-q2-gdp-growth-at-higher-than-expected-82-fy26-growth-seen-at-over-7-504206-2025-11-28,Positive
"'Reflects hardwork, enterprise of our people': PM Modi on 8.2% GDP growth in Q2",https://www.businesstoday.in/latest/economy/story/reflects-hardwork-enterprise-of-our-people-pm-modi-on-82-gdp-growth-in-q2-says-ease-of-living-will-keep-improving-504201-2025-11-28,Neutral
"India's GDP growth rate jumps to 8.2% in Q2 FY26 from 5.6% last year, says MoSPI",https://www.businesstoday.in/latest/economy/story/indias-gdp-growth-rate-jumps-to-8-2-percent-in-q2-fy26-from-5-6-percent-last-year-says-mospi-504166-2025-11-28,Neutral
"India is in talks with 50 nations for trade agreements, says Piyush Goyal",https://www.businesstoday.in/latest/economy/story/india-is-in-talks-with-50-nations-for-trade-agreements-says-piyush-goyal-504152-2025-11-28,Neutral
Russian President Vladimir Putin to visit India on Dec 4-5,https://www.businesstoday.in/india/story/russian-president-vladimir-putin-to-visit-india-on-dec-4-5-504140-2025-11-28,Neutral
"Borrowing moves from need to purpose based loans, borrowers becoming more tech savvy",https://www.businesstoday.in/latest/economy/story/borrowing-moves-from-need-to-purpose-based-loans-borrowers-becoming-more-tech-savvy-504102-2025-11-28,Positive
Strategic deployment of public finance needed to scale green steel in India,https://www.businesstoday.in/latest/economy/story/strategic-deployment-of-public-finance-needed-to-scale-green-steel-in-india-503925-2025-11-27,Negative
IMF thinks India's $5 trn economy goal will take one more year. Here’s what changed,https://www.businesstoday.in/latest/economy/story/imf-thinks-indias-5-trn-economy-goal-will-take-one-more-year-heres-what-changed-503883-2025-11-27,Positive
"India's growth stays strong amid global uncertainty, inflation under control, says IMF",https://www.businesstoday.in/latest/economy/story/indias-strong-economic-growth-subdued-inflation-drive-resilient-outlook-imf-503878-2025-11-26,Positive
"Scrap licences, end NOCs, curb inspector raj: NITI Aayog proposes big regulatory reset",https://www.businesstoday.in/latest/economy/story/scrap-licences-end-nocs-curb-inspector-raj-niti-aayog-proposes-big-regulatory-reset-503742-2025-11-26,Neutral
"India, Russia-led EAEU to begin FTA talks from today; this is how much they trade",https://www.businesstoday.in/latest/economy/story/india-russia-led-eaeu-to-begin-fta-talks-from-today-this-is-how-much-they-trade-503731-2025-11-26,Positive
Is India reducing its Russian oil imports due to sanctions? Here’s what we know,https://www.businesstoday.in/latest/economy/story/is-india-reducing-its-russian-oil-imports-due-to-sanctions-heres-what-we-know-503638-2025-11-25,Negative
Labour codes could increase formalisation of workforce by 15.1%: SBI Ecowrap,https://www.businesstoday.in/latest/economy/story/labour-codes-could-increase-formalisation-of-workforce-by-15-1-percent-sbi-ecowrap-503538-2025-11-25,Neutral
"$2.8 bn uranium deal in works as India, Canada reboot trade talks after two-year chill",https://www.businesstoday.in/latest/economy/story/28-bn-uranium-deal-in-works-as-india-canada-reboot-trade-talks-after-two-year-chill-503519-2025-11-25,Neutral
"Consumption shift: Rural households outpace cities in durables growth, food share falls below 50%",https://www.businesstoday.in/latest/economy/story/consumption-shift-rural-households-outpace-cities-in-durables-growth-food-share-falls-below-50-503507-2025-11-24,Neutral
Deepest discount in two years: Russia offers cheaper Urals crude to Indian refiners,https://www.businesstoday.in/latest/economy/story/deepest-discount-in-two-years-russia-offers-cheaper-urals-crude-to-indian-refiners-503497-2025-11-24,Negative
"Supreme Court agrees to drop criminal proceedings against fugitive Sandesara brothers if they paid Rs 5,100 crore",https://www.businesstoday.in/latest/economy/story/supreme-court-agrees-to-drop-criminal-proceedings-against-fugitive-sandesara-brothers-if-they-paid-rs-5100-crore-503463-2025-11-24,Negative
"India, Canada to resume FTA talks; both sides target $50 billion trade by 2030",https://www.businesstoday.in/latest/economy/story/india-canada-to-resume-fta-talks-both-sides-target-50-billion-trade-by-2030-503451-2025-11-24,Neutral
"Employees, employers both set to gain from the four labour codes: Teamlease Senior VP Balasubramanian Anantha Narayanan explains",https://www.businesstoday.in/latest/economy/story/employees-employers-both-set-to-gain-from-the-four-labour-codes-teamlease-senior-vp-balasubramanian-anantha-narayanan-explains-503450-2025-11-24,Neutral
Chasing early wins: India and Israel may roll out proposed FTA in two phases,https://www.businesstoday.in/latest/economy/story/chasing-early-wins-india-and-israel-may-roll-out-proposed-fta-in-two-phases-503316-2025-11-23,Positive
From feared 26% to actual 10%: JPMorgan economist explains why US tariff shock hasn't arrived yet,https://www.businesstoday.in/latest/economy/story/from-a-feared-26-to-an-actual-10-jpmorgan-economist-explains-why-us-tariff-shock-hasnt-arrived-yet-503312-2025-11-23,Neutral
"'Mother of all reforms...': Arvind Panagariya says new labour codes end decades of rigid, job-stifling rules",https://www.businesstoday.in/latest/economy/story/indian-government-replaces-29-labour-laws-with-four-unified-labour-codes-503282-2025-11-22,Positive
"Labour Codes: Long in the making, a much-awaited reform",https://www.businesstoday.in/latest/economy/story/labour-codes-long-in-the-making-a-much-awaited-reform-503281-2025-11-22,Negative
"IT employees, your salary must hit by the 7th: New labour code brings payday protection",https://www.businesstoday.in/latest/economy/story/it-employees-your-salary-must-hit-by-the-7th-new-labour-code-brings-payday-protection-503269-2025-11-22,Positive
India’s GDP math is being rewritten: What changes and why it matters,https://www.businesstoday.in/latest/economy/story/indias-gdp-math-is-being-rewritten-what-changes-and-why-it-matters-503260-2025-11-22,Neutral
Rupee hits record low amid volatile equities: Key factors behind the currency crash,https://www.businesstoday.in/latest/economy/story/rupee-hits-record-low-amid-volatile-equities-key-factors-behind-the-currency-crash-503206-2025-11-21,Negative
‘Major global stress point’: Sanjeev Sanyal warns as Japan’s 30-year yield hits record high,https://www.businesstoday.in/latest/economy/story/major-global-stress-point-sanjeev-sanyal-warns-as-japans-30-year-yield-hits-record-high-503189-2025-11-21,Positive
China’s Japan seafood ban sends Indian exporters surging as US tariffs squeeze margins,https://www.businesstoday.in/latest/economy/story/chinas-japan-seafood-ban-sends-indian-exporters-surging-as-us-tariffs-squeeze-margins-502996-2025-11-20,Neutral
Q2FY26 GDP: Economy seen to have grown at 7%-7.5%,https://www.businesstoday.in/latest/economy/story/q2fy26-gdp-economy-seen-to-have-grown-at-7-75-502815-2025-11-19,Neutral
"'They're good friends': Trump admin official says US, India trade deal can be worked out 'soon'",https://www.businesstoday.in/latest/economy/story/theyre-good-friends-trump-admin-official-says-us-india-trade-deal-can-be-worked-out-soon-502685-2025-11-18,Positive
